,내용,날짜,별점,재구매,한달사용기,종류
2481,재구매 입니다~ 다른거 사용못해요 ㅎㅎ 품절되지 않고 계속 판매되길 바랍니다^^ 빠른배송도 감사합니다~,21.12.09.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2482,한달사용기교정이 잘되고 있어요,21.12.26.,5,0,한달사용기,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2483,만족도 5점만족도 5점,22.01.18.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2484,만족도 5점만족도 5점,22.01.18.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2485,재구매재구매입니다. 감사합니다.,22.01.11.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2486,칫솔을 사야해서 처음 사봅니다. 잘쓸게요,21.12.22.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2487,치과에서 맨날 샀는데 진작에 여기서 살껄 그랬어여^^. 저렴하게 좋은 제품 잘 샀습니다,21.12.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2488,재구매꾸준히 사용하고 있어요,22.01.15.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2489,빠른배송감합니다.  써보고  좋으면 또 구매할게요.,21.12.21.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2490,칫솔모가 탄탄한데 부드러움,21.12.24.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2491,빠른배송 가성비 좋은 칫솔 좋아요,22.01.12.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2492,재구매치과전용 칫솔이라 구석구석 잘 닦여요,22.01.11.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2493,배송 빠르네요..잘 쓸께요!,22.01.13.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2494,잘받았습니다. 감사합니다.,22.01.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
2495,이전엔 일반을샀지만 다음번엔 프리미엄을 사용해보려고합니다,21.12.20.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2496,재구매좋아서 재구매했어용,21.12.25.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2497,부드럽고 미세모 찾다가 주문해봤어요^^잘쓸께요~,21.12.17.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2498,손님용으로 아주 잘 쓰고있습니다,21.12.22.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2499,"덴탈 칫솔 찾다가 여기서 구매하게 되었는데 정말 잘 쓰고 있어요~
치석이랑 치태 제거에는 강한모가 좋은데 부드러운 걸 좋아하는 분들은 고급칫솔도 좋은 것 같아요~
사은품으로 넣어 주신 이쑤시개 겸용 치실 정말 제가 좋아하는 건데 따로 구매하고 싶을 정도입니다~
좋은 상품 많이많이 파시고 대박 나세요~",21.11.24.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2500,교정시작해서 샀어용~~ 많이 파세요,22.01.12.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2501,이 칫솔쓰면 다른 칫솔은 못 쓰겠더라구요. 항상 만족하고 있습니다.,21.12.13.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2502,재구매여기 제품 많습니다 항상 부드럽 부드럽고 잇몸이 상하지 않아서 좋습니다 프리미엄  이중모가 가장 좋은 것 같습니다,21.12.11.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2503,"구매고민 이시라면 구매 추천합니다
 좋아요 개운하고 잘 닦이는거 같아요 좋어요!!",22.01.02.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2504,부드럽고 좋긴한데 칫솔부분이  좀 컸으면  하는 아쉬움이 드네요~~,21.12.11.,4,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
2505,괜찮은 듯 싶어요. 아직 많이 안썼지만 기대하고 있습니다.,21.12.13.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
2506,칫솔모가 부드럽고 잇몸에 무리늘 주지 않네요,22.01.08.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2507,신속한 배송에 감사드립니다,21.12.22.,3,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2508,재구매개운하게 잘 닦이는 느낌이라 맨날 여기 칫솔만 삼,22.01.08.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
2509,빠른배송 감사합니다 가성비 좋습니다,21.12.20.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2510,원래쓰던거라 불편없이 사용해융,22.01.10.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2511,재구매치과에서 추천받고 몇년째 사용중입니다 개운하고 튼튼하고 좋아요,21.12.15.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
2512,늘 쓰던 제품이에요 역시나 좋아요~^^,22.01.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2513,"항상쓰던칫솔입니다
부드럽고좋아요",21.11.30.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2514,배송빠르고 쓰던 제품이라 만족합니다,21.12.20.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2515,너무 좋아요 모질이 얇은데도 힘이 있어서 잘닦입니다,22.01.01.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2516,좋아요 좋아요 좋아요,22.01.16.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2517,"배송도 빠르고 좋아요, 어금니 칫솔을 개별주문해서 케이스에 동봉된건지 모르겠어요; 잘 사용할께요",21.12.07.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2518,재구매만족하고 잘 쓰고 있습니다. 재구매했는데 상품 할인투폰은 어떻게 받는건가요?,21.12.09.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2519,만족합니다 오자마자 꺼냈는데 한개가 모가 살짝틀어졌지만 아직까지는 만족해요,21.12.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2520,역시 너무 좋네요 이제 일반 칫솔은 못 쓸듯 싶어오,22.01.02.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2521,배송진짜엄청 빨라서 젛아요 품질은 항상주문하던 곳이라서 믿고 씁니다,21.12.14.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2522,늘 쓰던제품입니다 다른말 필요없겠죠 치아거울 챙겨주셔서 고마워요,22.01.04.,5,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
2523,재구매곰돌이 칫솔이 아이들쓰기 좋습니다,21.12.20.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2524,"초딩들이 이제품만 써서 또 다시 구매했어요
캐릭터도 귀엽고 초등 저학년이 쓰기 좋네요",21.12.30.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
2525,한달사용기구석구석 잘 닦여서 좋아요,22.01.11.,5,0,한달사용기,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2526,"한달사용기의료용이라
치솔모가
좋습니다",22.01.11.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2527,늘 사용하던 제품입니다 믿고 쓰고있엉ᆢㄷ,21.12.20.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
2528,재구매잘 쓰겠습니다ㅎㅎ 잘닦이고 좋아요,22.01.08.,5,재구매,0,1. 칫솔 종류: S&G 치간칫솔&치실 / 2. 칫솔 선택: 11.극미세모 (핑크3s) 5P 12개 1박스
2529,잘받았습니다! 써보고 좋으면 또 주문할게요,22.01.08.,4,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2530,한달사용기칫솔은항상 여기서 주문하는거 같아요 좋습니다.,22.01.07.,5,0,한달사용기,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2531,한달사용기칫솔은항상 여기서 주문하는거 같아요 좋습니다.,22.01.07.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2532,손님용으로 좋은거 쓰게하려구요~,21.12.20.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
2533,칫솔이 작아서 불편한데 잘 닦여서 너무 좋아요!,22.01.07.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2534,재구매몇번째 주문이지 모르겠어요 온가족 이 칫솔로 정착했어요,22.01.01.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
2535,향상사용하던제품이기에 재구매,22.01.09.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2536,늘 사용하던거에요 배송 빨라요,21.12.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2537,항상 사용하는 제품입니다.,22.01.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2538,재구매안녕하세요 잘받았어요 감사합니다,21.12.19.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2539,아이 교정용으로 구매했어요. 좋으네요,21.12.15.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2540,배송이 아주 빨라요,21.12.23.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2541,아이들 칫솔은 이것만 써요~,21.12.21.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
2542,항상 쓰던거예요 좋습니다,22.01.10.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2543,"한달사용기BEST재구매항상 쓰는 칫솔이에요
솔도 부드럽고
잘닦이고 온가족  이 것만 씁니다
항상 만족해요",21.12.13.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2544,재구매너무너무좋습니다~!,22.02.03.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2545,칫솔 써보고 마음에 들면 또 구입할께요,21.12.18.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
2546,한달사용기재구매자극도 크지않고 잘 닦여요,21.12.20.,5,재구매,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2547,"재구매이칫솔만 써요 이거쓰다 다른거 못쓰겠어요
쟁여두고 씁니다ㅎㅎ",21.12.11.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2548,구석구석 잘 닦이고 좋아요,22.01.10.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2549,칫솔모가 빠지는 경험을 한 건 처음이에요.. 싸서 샀는데.. 전에 쓰던 걸로 돌아가려구요..ㅜㅜ,22.01.02.,1,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2550,배송도 빠르고 조아요,22.01.11.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
2551,배송도 빠르고 조아요,22.01.11.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2552,배송도 빠르고 조아요,22.01.11.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
2553,배송도 빠르고 조아요,22.01.11.,4,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
2554,"배송 빠르고 물건 안전히 잘 왔어요.
첫구매인데 재구매 할 수 있는지 확인해보며 사용해보겠습니다.
좋은 제품 많이 판매해주세요^^",21.12.03.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2555,칫솔 잘 쓰고 있어요,22.01.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2556,부드럽구잘닦이고좋아요,21.11.30.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2557,가성비 좋고 배송도 빠릅니다.,22.01.10.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2558,매번 쓰던 제품이에용 넘 좋아용 자극적이지 않고 좋네용,21.12.16.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2559,배송빨라요 싸게 잘 샀어요,21.12.22.,4,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2560,늘 사용하는 믿고쓰는 제품,21.12.20.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2561,"칫솔헤드가 작아 좋고
모가 부드러우면서 탄탄합니다",22.01.07.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2562,항상 여기 제품만 쓰게되요~^^,21.12.21.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2563,한달사용기재구매좋아요 만족스러웠어요,22.01.13.,4,재구매,한달사용기,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2564,칫솔모가 부드럽고 잘 닦이네요,22.01.08.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2565,원래 쓰던거예요 좋아용,21.12.20.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
2566,매번구매하네요~잘쓰구있어요,21.12.16.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
2567,교정하고 일년넘게 쓰고있어요 이거쓰다가 다른거 못써요,22.01.04.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2568,빠른 배송 감사합니다,22.01.10.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2569,튼튼하고 부드러워서 재구매했습니다,22.01.07.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2570,튼튼하고 부드러워서 재구매했습니다,22.01.07.,5,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
2571,재구매아들 교정은 끝났는데 신랑이 써보더니 일반 칫솔보다 좋다고 해서 구매하고 있습니다. 배송빠르고 할인쿠폰까지 주시니 또한 감사합니다~~,21.11.30.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2572,잘 받았어요 좋아요,21.12.24.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
2573,생각보다 약간 거칠어서 다른옵션 주문해보려구요,21.12.15.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2574,가성비 좋고.. 배송도 빠릅니다.,22.01.10.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
2575,늘 쓰던 교정칫솔입니다,22.01.09.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
2576,재구매칫솔모가 쓰기 좋습니다,21.12.20.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
2577,이것만 써요. 믿고쓰는 제품~  강추해요,21.12.14.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
2578,만족합니다 감사합니다,22.01.11.,5,0,0,1. 칫솔 종류: S&G 치간칫솔&치실 / 2. 칫솔 선택: 11.극미세모 (핑크3s) 5P 12개 1박스
2579,만족합니다 감사합니다,22.01.11.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
2580,치과에서 스켈링하고 받았던거랑 비슷하네요 잇몸에도 별 자극 없고 잘 닦이는거 같아요,21.12.06.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
