,내용,날짜
1823,만족합니다 제구매 의사 있습니다,21.09.25.
1824,잘 쓰고있습니다. 감사합니다.,21.09.25.
1825,사용시 개운해요. 만족해요,21.09.25.
1826,조아요조아,21.09.25.
1827,늘 이치약만 쓰게되요 양치하고 은은한 허브향 좋아요 가격도 무척착하구요,21.09.24.
1828,"죽염치약 개운하고 좋아요
계속사용해 보고 추가 구매할 생각입니다",21.09.24.
1829,전에 사용했던 치약이라 구매했는데 저렴하게 잘 산것같아요,21.09.24.
1830,"처음에 아이가 싫어 했는데
개운하다고 이제
이것만 찾아요",21.09.24.
1831,짭짤한 맛이 맴돌면서 개운하게 느껴집니다.,21.09.24.
1832,죽염치약좋아요 애용하는 상품입니다,21.09.24.
1833,이빨도 잘 딱이고 좋습니다 편안,21.09.24.
1834,상품은 이상없이 잘 받았어요,21.09.24.
1835,배송빠르고 상품 만족합니다,21.09.24.
1836,잘 사용할게요 감사합니다,21.09.24.
1837,가격대비 아주 좋습니다,21.09.24.
1838,남편이 좋아하는 치약 저렴하게 잘 구매했습니다 좋아요 배송 빠르고,21.09.24.
1839,죽염은 처음인데 상쾌하고 깨끗한 느낌입니다. 감사합니다.,21.09.24.
1840,배송은 다음날 도착 너무 감사합니다 항상 쓰는 치약이라서 개운하니 용량 크고 좋습니다,21.09.24.
1841,명절후 배송이에요.가성비 최고에요~,21.09.24.
1842,잘받았습니다 잘쓰겠습니다,21.09.24.
1843,잇몸이 약해져서 죽염치약만 찾게되는데 잇몸이 안좋을땐 확실히 잇몸고치약을 쓰면 염증이 안생겨서 좋아요. 잠시 선물용 들어온걸 쓰다보면 또 안좋아지면 또 잇몸고치약 쓰면 괜찮아지고 그래서 이젠 죽염치약만 쓰게 되네요.좋아요.^^,21.09.23.
1844,할인행사 때 사서 저렴하게 구매한 것 같습니다. 메이드 인 지나이긴 한데 그래도 엘지 자체 공장 생산품이라서 믿을 수 있지 않을까 생각됩니다.,21.09.23.
1845,향도좋고 죽염치약이 입안이 개운하고 잘 닦여서 염증이 안생겨서 좋아서 죽염치약만 찾게되네요가격도 저렴하게 잘샀고 량도 많아서 한동안 잘 쓸것같습니다.^^ 유통기한도 넉넉하네요.^^,21.09.23.
1846,사용기한 24년 5월화학약품 많이 들어간 것들처럼 개운하진않지만그럭저럭 쓸만해요,21.09.23.
1847,"늘 쓰는 치약이라 쟁여두고 있어요
이번에 유독 가성비좋게 잘샀네요",21.09.23.
1848,닦을때 냄새도 괜챦고 닦은후 깔끔하고 깨끗이 잘 닦여요. 이 치약만 지속적으로 사용하고 있어요.,21.09.23.
1849,"이가 따갑지 앓고 향이 좋아서 매번 구매합니다.
배송도 빠르고",21.09.23.
1850,죽염치약 가족들이 좋아해서 항상쟁여놓고 사용힌ㅂ니다,21.09.23.
1851,글쓰던제품인데 세일중이라 엄청 싸게 득템,21.09.23.
1852,유통기한도 24넌으로 길고 저렴히 잘 샀어요,21.09.23.
1853,잘닦이고 초딩애도 안맵고 좋타카네요,21.09.23.
1854,즐겨 사용하는 치약으로 만족합니다,21.09.23.
1855,빅세일 쿠폰으로 싸게 구매했습니다.,21.09.23.
1856,늘사용하던 치약 세일로 구매했어요,21.09.23.
1857,시원하고 씻기는 느낌이 좋아요,21.09.23.
1858,상큼해서 좋네요 싸게 잘샀어요,21.09.23.
1859,향도 가격도 좋아요.번창하세요,21.09.23.
1860,입안이 상쾌해지는 느낌ㅇ네요,21.09.23.
1861,스마일배송으로빠르게샀어요,21.09.23.
1862,저렴하게 구입 했네요~^^,21.09.23.
1863,죽염만 써요. 좋아요.,21.09.23.
1864,늘구매해요좋아요,21.09.23.
1865,또했으면좋겠어요,21.09.23.
1866,향이좋아요,21.09.23.
1867,Good,21.09.23.
1868,상쾌하고 개운해요 ㅋㅋㅋ시판 치약중 최고!!,21.09.23.
1869,저렴하게 구입했어요. 세정력도 좋고 향도 이정도면 양호해요,21.09.22.
1870,가격도저렴하고죽염이니믿고써요아들이두개가져갓네요,21.09.22.
1871,아직사용전이라서 제품 품질을 논할수가 없네요,21.09.22.
1872,좋아요. 양치하고 나면 개운합니다.,21.09.22.
1873,"용량, 갯수 넉넉히고 좋아요",21.09.22.
1874,아주 좋아용 많이파세용,21.09.22.
1875,빠른 배송 참 좋네요 !!!,21.09.22.
1876,죽염 치약 너무좋아요,21.09.22.
1877,"놀랍도록 빠른배송에 놀라고~~ 상품의 품질에 놀라고~~
선물로도 강츄합니다!!",21.09.22.
1878,항상 쓰는 치약이고 좋네요 항상 쓰는 치약이고 좋네요 항상,21.09.22.
1879,만족합니다 만족합니다,21.09.22.
1880,항상 쓰는 치약이고 좋음ㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁ,21.09.22.
1881,좋아요~~~배송도빠르고 치약도 짱이예요~!!!,21.09.21.
1882,저렴한 가격에 구입했어요 ~^^,21.09.21.
1883,죽염치약으로 싸고 좋아요,21.09.21.
1884,시원한 느낌이 좋아요,21.09.21.
1885,저렴하게 잘사용3번째,21.09.21.
1886,재구매합니다.,21.09.21.
1887,"저렴한가격에 잘산거같아요
떨어지면 재구매하겠습니다^^",21.09.20.
1888,유통기한 넉넉하고 저렴하게 구매했넹ㅛ,21.09.20.
1889,"항상쓰는 치약이에요
잘 쓰고있어요~",21.09.20.
1890,빅세일 쿠폰으로 싸게 구매했습니다,21.09.20.
1891,가족이 같이 사용하기 좋아요.,21.09.20.
1892,좋은상품 감사합니다.,21.09.20.
1893,저렴하게 잘 샀네요,21.09.20.
1894,죽염치약인데 산듯하고 쿨민트맛이나서 좋아요세정력도 좋아요,21.09.20.
1895,마트에서 너무 비싸게 팔아서 항상 여기에서 잘 사용하고 있습니다 잇몸고가 제일 좋은거같아요,21.09.19.
1896,아직 사용은 못했지만 가성비 좋은것같아서 구매함,21.09.19.
1897,저렴한가격에 좋은상품 잘 구매했어요,21.09.19.
1898,아직 사용하진 않았지만 좋을것같아요,21.09.19.
1899,"항상 쓰는거라
싸게 잘샀어요",21.09.19.
1900,항상 사용하고 있어요,21.09.19.
1901,추석명절 때문에 늦을줄 알았는데 생각보다 빨리 왔어요 죽염치약 처음 써보는건데 향은 좋네요사용해보고 재구매 하겠습니다,21.09.18.
1902,"향도 너무 진하지 않고 은은하면서, 사용 후에 상쾌해서 좋아요",21.09.18.
1903,잇몸에도움을주고 허브항이 좋아요.,21.09.18.
1904,참 좋아요 잘 사용하겠습니다,21.09.18.
1905,독하지 않고 죽염 좋아요,21.09.18.
1906,만족합니다 가성비좋아요,21.09.18.
1907,좋은제품 잘 받았습니다.,21.09.18.
1908,용량도 많고 개운해요~,21.09.18.
1909,잘쓰고 있습니다.,21.09.18.
1910,"박하향처럼 개운하고 상쾌해요
재구매하고 싶어요~^^",21.09.18.
1911,포장도 만족하고 배송도 만족합니다,21.09.18.
1912,적극추천합니다. 아주 좋습니다.,21.09.18.
1913,직장에서 쓴다고 샀는데 배송도 빠르고 좋았어요 ㅎㅎㅎ,21.09.18.
1914,배송도 빠르고 파손없이 잘받았습니다. 저렴하게잘샀어요 많이파세요,21.09.17.
1915,"가성비 굿-
입안이 개운하여
계속 죽염 허브만 사용하고 있어요~",21.09.17.
1916,항상 사용 중인 치약~양치 후 느깜 조아여~^^,21.09.17.
1917,죽염 좋아해서 구매했는데 괜찮아요~^^,21.09.17.
1918,다른곳보다 가격이 저렴해서 샀어요,21.09.17.
1919,좋아용 상큼함이 약간 부족해요,21.09.17.
1920,스마일배송으로 빠르게 왔어요,21.09.17.
1921,아주만족하고감사합니다,21.09.17.
1922,싸게 잘샀어요 항상사요,21.09.17.
1923,좋은가격으로 좋은제품 구입한것 같네요.,21.09.17.
1924,양도 많고 가격도 저렴하고 상쾌하고 좋아요~~,21.09.17.
1925,빠른배송감사합니다많이파세요,21.09.17.
1926,잘받았습니다 감사합니다,21.09.17.
1927,하말라야랑 번갈아 가면서 사용하는데 가격도 저렴하고 개운해요 화이트닝 대비 좋네요,21.09.16.
1928,개당 천원도 안되는 가격에 열두개를 샀어요. 죽염치약 무난하겠죠~,21.09.16.
1929,몇년동안 애@미꺼만 사용하다 다른게 써보고싶어 샀는데 갠찬네요,21.09.16.
1930,죽염 치약 저렴한 가격에 잘 구매했어요~ 사용해보니 개운하고 괜찮네요 다음에 또 구매하려구요,21.09.16.
1931,재구매해서 믿고쓰는 제품 잘쓰겠습니다. 풍성한 한가위보내세요~^^감사합니다.？？,21.09.16.
1932,수량넉넉하고 적립금으로 저렴하게 구입했어요,21.09.16.
1933,생각보다 너무 좋아요 다음에도 사고 싶어요,21.09.16.
1934,믿고 쓰는 가성비 좋은 죽염 치약 같읍니다.,21.09.16.
1935,아직안써봤는데 lg꺼니까 믿고 써보려구요,21.09.16.
1936,괜찮네요. 쟁여 놓고 사용하겠습니다,21.09.16.
1937,허브향이라 강하지 않아서 좋아요,21.09.16.
1938,늘 쓰는거라 믿고 시킵니다,21.09.16.
1939,대단히 만족스럽습니다,21.09.16.
1940,깔끔하고 개운해요...,21.09.16.
1941,"저렴하게
잘 샀어요",21.09.16.
1942,죽염 알파치약 할인행사에 쿠폰 사용으로 저렴하게 구매하게 되어서 만족합니다. 늘 사용하는 치약이라 매번 주문합니다.,21.09.16.
1943,빠른배송감사드립니다감사합니다,21.09.16.
1944,전에 써봤던건데 양치후 상쾌하고 괜찮아요!! 가격도 저렴해서 아주 만족합니다^^,21.09.15.
1945,완전 만족해요 허브가 들어 있어 상큼하니 좋네요 잘 사용할께요,21.09.15.
1946,가격도 좋고 상쾌함까지..맘에 듭니다..많이 파세여,21.09.15.
1947,예전 죽염처럼 짜지않고 부드러워진 느낌입니다,21.09.15.
1948,사용전이지만엘지죽염치약이라믿고구매했어요,21.09.15.
1949,"늘 사용하던 제품입니다. 요즘에 고가의 치약이 많이 나오는데, 전 그래도 죽염 치약이 저랑 잘 맞는것 같네요^^",21.09.15.
1950,"상쾌하고 좋아요
온가족 다 사용해요",21.09.15.
1951,써보진않았지만 뭐 무난하겠죠굿굿,21.09.15.
1952,입안이 개운하고 시원한것같아요,21.09.15.
1953,개운함이 오래갑니다 좋아요,21.09.15.
1954,배송빠르고 잘도착했습니다,21.09.15.
1955,싸고 배송 빠르고 굿입니당,21.09.15.
1956,상쾌한 느낌이 든다 향기굿,21.09.15.
1957,엄마가 젤좋아하는 제품,21.09.15.
1958,쓰기 좋은 치약이예요~,21.09.15.
1959,상큼해요~~,21.09.15.
1960,잘 사용하겠습니다 감사합니다,21.09.15.
1961,잘 받았습니다 ㅅㄱㅇ,21.09.15.
1962,가격대비 만족합니다 그리구 길가다보면 항상바빠보이는 택배기사님 감사합니다 ?,21.09.15.
1963,추천합니다 추천합니다,21.09.15.
1964,"너무 과하지않은 맛이라 부담없이
양치하기 좋으네요.
양치후 입안도 상쾌하고 괜찮은거같아요.",21.09.14.
1965,항상 여유있게 구비해서 사용하는 제품.게운하고 깔끔합니다.,21.09.14.
1966,"생각보다..개운하진 않네요~;
재구매는 안 할듯요~^^;",21.09.14.
1967,늘 쓰는 치약입니다.저렴하게 잘 구입했어요,21.09.14.
1968,치약은 죽염 치약만 쓰는데 다 떨어져서 급하게 구입했네요. 6개 모두 잘 받았습니다^^,21.09.14.
1969,항상 쓰는거예요 저렴하게 잘 샀어요,21.09.14.
1970,사용해보고 좋아서 재구매 했어요,21.09.14.
1971,빠른 배송.. 대만족.. 잘 쓸께요~~,21.09.14.
1972,배송이 늦어도 너무 늦었어요..,21.09.14.
1973,배송 상품 모두 만족합니다,21.09.14.
1974,개운하고 만족합니다..,21.09.14.
1975,부드럽게 쓰기 좋아요,21.09.14.
1976,저렴하게 잘 구입한듯 해서 만족해요 쓰던 제품인데 동네 슈퍼보다 훨씬 저렴하네요,21.09.14.
1977,너무나 개운하게 닦이고 양치후에 산뜻한느낌이에요.텁텁함이 없어서 굿굿^^,21.09.13.
1978,향이좋고 가격대비 많이들었네요 계속 GS에서 구매할 예정이예요~~^^,21.09.13.
1979,가격도 저렴하고 배송도 빠릅니다. 아직 써보지는 않았네요,21.09.13.
1980,개운하고 산뜻 뽀드득 뽀득득 정말 좋아요 감사합니다,21.09.13.
1981,닦고나면 게운은 하나 입냄새는 조금 나는것 같아요,21.09.13.
1982,늘사용하는 중입니다개운하고 좋아요,21.09.13.
1983,"싸게 잘구매했어요
배송도 빨라요",21.09.13.
1984,계속 사용하는 제품이라 좋아요,21.09.13.
1985,마트보다저렴하게구매했어요,21.09.13.
1986,스마일배송 편하고 좋아요,21.09.13.
1987,잘사용중입ㅂ니다 많이,21.09.13.
1988,가격도저렴하고좋아요,21.09.13.
1989,비싸지만 죽염 좋아요,21.09.13.
1990,감사합니다~~,21.09.13.
1991,적당해요,21.09.13.
1992,재구매입니다~~~ 요것만 써요.2014년 길어요 감사합니다.,21.09.13.
1993,가격이 저렴하고 배송이 빠르네요. 강력 추천합니다.,21.09.13.
1994,잘 받았습니다!! 개운하여 만족합니다,21.09.13.
1995,잘 사용했습니다 감사합니다,21.09.13.
1996,아직 사용전입니다 사용후에 올리겠습니다,21.09.13.
1997,만족합니다 매우매우,21.09.13.
1998,"차가운 거 먹을 때마다 이가 시려서 고생했는데 주위에서 이 제품을 추천해서 주문했어요. 아직 한번 밖에 사용안해서 큰 효과는 모르겠치만, 우선은 치약이 참 순해서 좋았어요. 향도 순하고 양치한 수 입이 참 편했어요. 후기들처럼 효과를 봤으면 좋겠어요. 유통기한은 2023년 11월까지입니다.",21.09.12.
1999,양치 후 상쾌한 느낌이 가장 강한 치약입니다.가성비도 좋아 수년째 사용하고 있습니나.,21.09.12.
