,내용,날짜
777,배송은 좀 걸렸어요~ 치약 좋아요!,22.01.26.
778,먼가애매하긴한데 나쁘진않음,22.01.26.
779,문제없이 잘 왔습니다!,22.01.26.
780,넘쥬아요 또살께요♡,22.01.26.
781,써볼게요 감사합니다 굿굿굿,22.01.26.
782,몇년째 꾸준히 사용중입니다! 다른건 못쓸정도로 만족중입니다,22.01.26.
783,만족합니다 잘쓰겠습니다,22.01.26.
784,블랙향좋네요ㅎㅎㅎ.,22.01.26.
785,"천연이라 믿고 요즘 애정하고 있습니다 ㅎㅎ
강하지도 않고 거품도 잘나고 좋아요",22.01.25.
786,해로운 상분이 없어서 안심하고 사용할 수 있겠습니다.,22.01.25.
787,인생치약 너무 개운해요.,22.01.25.
788,잘 사용하고 있어요,22.01.25.
789,오랫동안 쓰고 있어요 너무 상쾌해서 이젠 다른건 못써요 이벤트 자주 해주셔서 감사합니다,22.01.25.
790,늘쓰는제품입니다 너무좋습니다 또주문하겠습니다,22.01.25.
791,"먼저 천연치약찾다서 써봤는데 너무 개운해서 다시 신청했어요~ 다른것도 써봤는데 이 치약이 입에 남는 것도 덜한거 같고 거품도 많이 안나고 개운한 느낌이 좋아요"" 나쁜 성분이 없다는것도 좋아요~",22.01.24.
792,"믿고구매하는치약입니다
선물용으로좋아요",22.01.24.
793,"깔끔하고 좋아요
기성치약같은 같지 않은 느낌
이 제품쓰다가 기성치약 사용하니까 뭔가 인공적인 것같네요
천연치약 좋습니다^^",22.01.24.
794,큰 기대없이 저렴하길래 구매해봤는데.. 전 넘 만족스럽네요 건조함 잘 잡아주고 끈적임없고 튜브형태라 깔끔하게 짜서 바르니좋아요,22.01.23.
795,치약은 말해뭐해요 특가떠서 거의 모으는것처럼 구매중이네요 ㅠㅋㅋ 쟁여놓고 착착 쓰고있어요,22.01.23.
796,핸드크림은 첨 사봐요 건조함 잡아주는건 좀 약하긴하지만 냄새가 강하지않고 만만해서 시도때도없이 바르고 막바르기 딱이네요,22.01.23.
797,항상 씁니다 너무 좋아요~~진짜 강추,22.01.23.
798,좋아요 ㅎㅎ 싸게 잘샀어요,22.01.23.
799,그냥저냥 만족해요,22.01.23.
800,감사합니다,22.01.23.
801,치약 이거 쓰고나니 다릉건 못쓰겠어요ㅠㅠ,22.01.22.
802,좋긴한데 가격이너무비싸요 금방 써요,22.01.22.
803,또 재구매 했습니당 ㅎㅎ 좋아요,22.01.22.
804,일년넘게 꾸준히 사용하고 있습니다 하루종일 입안이 개운하고 깔끔합니다 단점은 양을 조금만 써야해요 쫌만 많이 써도 엄청 매워서 눈물이 나네요 아이들은 쓰기 힘들지만 성인은 괜춘합니다,22.01.21.
805,너무 좋아서 또구매했어요 계속 이것만 사용할것같아요,22.01.21.
806,이거진짜최고 구취도 입덧도 넘잘잡아주네요,22.01.21.
807,상큼해서계속사용증이에요,22.01.21.
808,부드럽고 좋아요 :) 잘사용하고 있습니다,22.01.20.
809,세일때마다 쟁겨놓고 꾸준히 쓰는제품.,22.01.20.
810,매번 시키지만 역시나 깔끔하네요,22.01.20.
811,만족하면서 사용하고 있습니다 :),22.01.20.
812,치약은 이제 여기것만 쓸거 같아요 가장 좋아요,22.01.20.
813,이전에 사용하고 만족해서 재구매헀어요~ 잘사용하고 있습니다,22.01.20.
814,거품이 안나서 조금 처음써보는 느낌이지만 그래도 개운하고 맵고 좋아요,22.01.19.
815,핸드크림 써보고 향이 너무 좋아서 반신반의로 주문해봤는데 향수 향이 더 좋은것같아요 오래오래 팔아주세요 넘 좋네여,22.01.19.
816,진짜 향 너무 좋아요 처음 사보고 넘 좋아서 또 샀는데 또 세일하길래 또 샀네요 제발 오래오래 팔았으면 좋겠어요,22.01.19.
817,매일 쓰는거에요 좋아요,22.01.19.
818,웃댓보고 첨 써본 뒤 이것만 사용. ㅋㅋㅋ 재주문했어요~,22.01.19.
819,잘쓰고잇습니다 감사합니다!,22.01.19.
820,계속쓰는 치약 입니다 다른건 양치후 금방 텁텁해지는데 이건 상쾌함이 오래가요,22.01.18.
821,세라마이드크림 살려구 했는데 저렴해서 한번 사봐요,22.01.18.
822,"치약은 라끄시안이 최고에요
좋다는거 다 써바도 비교가 안되요
하루종일 입안이 상쾌~~",22.01.18.
823,좋아요!!! 매운거 찾고있었어서 딱 좋네요,22.01.18.
824,교정인에게 필수치약 라끄시안,22.01.18.
825,특가로 득템했어요..,22.01.18.
826,항상좋습니다 항상요,22.01.18.
827,"거품은 많이 나지 않지만 천연이라 좋을거라 믿고
잘 사용하고 있어요 화~ 하는 성분이 있어 혓바늘
살짝 있을때 사용하니 따갑기는 했지만 헹구고 나니
또 바로 괜찮더라구요 계속 쓸 예정입니다^^",22.01.17.
828,양치했을때 입이 텁텁하지도않고 좋아요,22.01.17.
829,좋아요 만족합니다 굿굿,22.01.17.
830,이것만 사용합니다~,22.01.17.
831,두번째 구매에요! 너무좋아요! 완전만족! 입안이 상쾌해요! 자고일어나도 상쾌해요! 계속 구매할 예정입니다! 좋은제품 감사합니다 :),22.01.17.
832,"한달동안에 아직 치약가 남아서 때문에 아직 쓰기 안했습니다.
나중에 잘 쓰겠습니다!!!!",22.01.17.
833,지금 사용중인데 몇일안되어서 현제까지 느낀점 거품은 약간 향 강함 상쾌함 강함 보편적으로 만족스러움,22.01.16.
834,항상 쓰던거라 좋아요 입안이 개운 깔끔ㅋ,22.01.16.
835,너무 좋아요 믿고 쓰ㅜ는 라끄시안 입니다,22.01.16.
836,너무 좋아요 믿고 쓰는 라끄시안 입니다,22.01.16.
837,"매번 이것만써용 ㅎㅎ
개운하고 좋아용",22.01.16.
838,치약 벌써 3번째 가족들에게도 나눠주고 미백에도 효과가 크게 있지는 않아도 어느정도 효과를 보이며 무엇보다 침냄새가 굉장히 줄어들었습니다.,22.01.15.
839,예민한 제 피부에 덜 자극적이고 깔끔하게 세정되는 느낌을 주네요.,22.01.15.
840,"라끄시안 제품 치약부터 폼클렌징, 핸드크림, 세라마이드크림, 향수까지 거의 전제품 다 쓰고 있어요ㅎㅎ 가격도 착하고 제품력이 진짜 좋아요!!",22.01.15.
841,사용하면 입안이 상쾌하고 좋은거같아요,22.01.15.
842,"시린이에 만족하며 사용중!
빠른배송!",22.01.15.
843,바로 맨날 스느느군요 최고,22.01.15.
844,너무좋아요 또시킬게요,22.01.15.
845,믿고쓰는 제품 회사사람들에게 홍보도 한답니다 ㅋ 세안제는 정말 좋은듯 하네요 아들 여드름이 많이 없어졌어요 지인 한테 선물로 줬는데 딸내미도 여드름이 심했는데 많이 좋아졌다고 하네요 ㅎ 치약은 뭐 최고지요 ㅎ,22.01.14.
846,"이치약 한동안 쓰다가 집에 다른치약이 많아서 잠시 그것만 썼는데 쓰다보니 개운함이 덜한것같아 라끄시안이 다시 생각나서 주문했어요
여전히 양치후에도 깔끔개운하네요",22.01.14.
847,처음 사용하는 제품인데 맘에 들었으면 합니다.,22.01.14.
848,몇년째쓰고있어요 확실히 냄새도안나고 좋아요,22.01.14.
849,항상 씁니다~~~~~,22.01.14.
850,"좋은 상품! 좋은 가격에 잘 구매하였어요!
라끄시안은 사랑입니다.^^",22.01.14.
851,"정말 좋은 상품입니다.^^
매번 이용하는 상품입니다.
점점 우리집에 다양한 라끄시안 제품으로 채워지네요~~",22.01.14.
852,"늘 씁니다. 이거 아님 양치 안한거 같아요.
깔끔. 그 자체.",22.01.13.
853,"이 치약 좋아서
이젠 이것만 씁니다.",22.01.13.
854,조금 매운데 거품이 잘 안나긴 함,22.01.13.
855,가격이 착하고 성분도 착해요,22.01.13.
856,잘받았습니다 오늘 써봐야지,22.01.13.
857,제 입에는안맞는거 같아요,22.01.13.
858,감사합니다 빨리왔어요,22.01.13.
859,저름하게 잘 샀읍니다,22.01.13.
860,괜찮은 것 같아요~,22.01.13.
861,사용하시는 분이 있어 향이 좋아 구매했어요~ 향 지속시간이 8시간 이상이었어요~,22.01.13.
862,"다른 화장품들도 포함되어있지만, 폼클렌저로 세수 할 때 가볍고 산뜻하다는 기분을 느꼈습니다 로션도 상쾌하네요. 샘플로 주신 치약과 미니 향수도 잘 써보겠습니다. 재주문 또 할 것 같아요~",22.01.12.
863,"양치후 입냄새가 싹 사라지고 완전 상쾌해요
천연치약인데 무색소라서 더 만족해요
거품도 적당하고 조금만 사용해도 되서 가성비도 좋아요 재구매하고싶어요^ ^",22.01.12.
864,"코튼워시 냄새 너무좋아요 ~
로션도 끈적임없이 좋구 치약이랑 폼클렌징은 아직 안썼지만 기대가 많이됩니다!!!",22.01.12.
865,"투명한 색에 양치하고 나니 개운한 느낌이 드네요
이제까지 써본치약 중에 젤로 순한거 같네요
다쓰고 재주문 하려고 합니다",22.01.12.
866,되게 쓸만해서 좋았습니다 재주문 의사 있어용,22.01.12.
867,이젠 라끄시안밖에 못쓰겠습니다~,22.01.12.
868,배송빠르게 잘 받았습니다:D,22.01.12.
869,가격대비 괜찮은거 같어요,22.01.12.
870,가격대비 괜찮았급니다,22.01.12.
871,배송도 빠르고 좋아요,22.01.12.
872,"기존에 한번 구매하고 제품이 좋아서
추가구매 후 가격, 제품 마음에 들어서 잘 사용중입니다.",22.01.12.
873,특판마다 사고있어요 잘쓰고있어요 ㅎㅎ,22.01.12.
874,"천연치약 특허성분 벤토나이트 순은 등의 성분과 USDA Organic 인증 식물성 원료, ECO Cert 인증 식물성 원료 함유 FDA 인증을 받았다하여 라끄시안 퍼펙트 올케어 치약을 사봤어요. 사용감은 화한 느낌에 약간 쌉쌀하고 자극감도 좀 있네요. 다른 천연 치약은 부드럽고 편한 사용감인데 좀 다르군요. 사용 후는 좀 더 개운한듯 하네요. 우선 한개만 구매했는데 사용해보고 괜찮으면 계속 구매할까 합니다. 많이 파시고 번창하세요.",22.01.11.
875,저렴한 가격에 좋은 품질의 핸드크림을 받을 수 있었어요 웃댓 감사합니다. 핸드크림 부드럽고 과도한 유분기나 끈적거림없이 촉촉하니 좋아요,22.01.11.
876,"몇년째 쓰는 향순데 저렴하게 잘 샀어요
색깔이 조금 다른데 이상 없겠죠..?",22.01.11.
877,"주기적으로 쓰고 잇는 치약입니다
상쾌함이 오래가서 좋아요",22.01.11.
878,"배송 다음날 바로오고 대박

포장도 꼼꼼하고 아주 좋습니다",22.01.11.
879,"늘 사용하는 향수예요.
향도 좋고 가격도 합리적입니다♡",22.01.11.
880,데일리로 쓰기에 좋습니다. 병도 깔끔한 디자인이에요,22.01.11.
881,"늘 쓰던 치약이에요
남편 구취때문에 이용하고 있어오",22.01.11.
882,앞으로 쭈욱 구매해야겠어요 다른향수를 못쓰겠네,22.01.11.
883,아직 사용전인데 평이 너무 좋아서 구매하게 되었어요 좋으면 또 구매할게여,22.01.11.
884,배송빠르고 상품도 맘에 들어요,22.01.11.
885,배송도빠르고 향도너무좋네요,22.01.11.
886,좋을것같아요.잘쓰겠습니다,22.01.11.
887,향도너무좋고배송도빠르고,22.01.11.
888,항상 라끄시안 이용해요,22.01.11.
889,향도좋고 배송도빨라요,22.01.11.
890,사용잘하고있어요:),22.01.11.
891,잘쓰겠습니다~~~~,22.01.11.
892,늘 쓰던 치약입니다. 좋습니다~,22.01.11.
893,만족하빈다 만족합니다,22.01.11.
894,만조합니다 만족합니다,22.01.11.
895,"아직 안써봤지만,. 제품 패키징이 치약 안같구 화장품같아요ㅎㅎ이뻐용
이쁜만큼 효과도 좋길 기대해봅니다",22.01.10.
896,"부모님이 야외에서 일해서 사드렸는데 좋아하시네요
양도 넉넉해서 자주 발라도 되겟어요
챙겨주신 치약도 잘 쓰겟슴니다",22.01.10.
897,향이 일루션화이트 향수처럼 은은해서 머리도 안 아프고 끈적하거나 미끌거리지 않아서 좋아요,22.01.10.
898,치약이랑 수분크림 사용해봤는데 둘다 진짜 괜찮아서 폼클렌저도 믿고 사봅니다~,22.01.10.
899,구매했던걸 다 써서 다른 치약썼는데 상쾌함?같은게 덜해서 또 주문했어요,22.01.10.
900,"추천합니다 낮에는 대충하더라도 밤에는 깨끗히할때
사용하면 아침에 일어나서 느껴보면 좋아요",22.01.10.
901,라끄시안 치약 한번쓰면 이거만큼 상쾌한게 없는것 같아요. 세일때마다 쟁여서 계속 사요 ㅋㅋㅋ,22.01.10.
902,유튜브 광고보고 샀는데 생각보다 만족해서 또 구매했어요,22.01.10.
903,지난번에 구입 후 이벤트뜬거보고 다시 재구매했어요ㅎㅎ그만큼 입안을 청량감있게 해주는 치약입니다. 임산부가 써도 안전하다고해서 더욱 만족!,22.01.10.
904,"어제 바르고 잣더니 아침에 항상 푸석하던 얼굴이 기분탓인지 쫀쫀하게 느껴지네요
한 달 써보고 기분탓인지 아닌지 다시 리뷰 남길생각입니다",22.01.10.
905,"배송도 빠르고
할인된 가격에 사서 너무 좋습니다",22.01.10.
906,사용전이지만 후기가좋아 기대중입니다.,22.01.10.
907,"향도 좋고 가격도 싸고
너무 맘에 들어요",22.01.10.
908,개인적으로 너무 좋아하는 향이라서 세일할 때 큰 용량으로 바로 구매했어요!,22.01.10.
909,친구 생일 선물로 샀습니다 : ),22.01.10.
910,맵기는한데 상쾌하고 젛아요,22.01.10.
911,세일 해주시니 감사합니다,22.01.10.
912,싸게 잘샀어요!! 잘쓸게요,22.01.10.
913,역시 믿고 쓰는 향수에요,22.01.10.
914,좋아요 많이들 사세요,22.01.10.
915,항상 쓰는제품 입니다,22.01.10.
916,너무 좋았습니다 ㅎ헤,22.01.10.
917,좋아요 늘쓰던거예요,22.01.10.
918,좋아여 많이 사세여,22.01.10.
919,한번 쓰고나서 라끄시안 치약 아니면 만족이 안되네요 정말 좋은 치약!,22.01.10.
920,"향도 좋고 보습력도 좋아요
끈적거리지않고 잘 흡수되요

저렴하게 잘 구매했어요
지인들도 나눠주려구요 ㅎㅎ
이런 이벤트 넘 좋아요!",22.01.10.
921,다 사용하고 다른치약 써보니 이 청약이 좋은걸 알겠더라구요 그래서 다시 재구매 했어요,22.01.09.
922,거품이 다른 것 보다 좀 적긴한데 괜찮은것같아요 좀 더 써볼게요:),22.01.09.
923,빠른배송~~ 늘쓰던거라 항상좋아요.다른치약못쓰겠어요~~ 강추,22.01.09.
924,평이좋아 일단하나만 구매했어요 화해서 시원하면서도 매운듯 하고 거품은 적으편이예요애들이 쓰긴화해서 반씩 섞어 쓰라고했어요ㅎ,22.01.09.
925,잘 받았어요~저렴한 가격에 잘 샀오요~~,22.01.09.
926,쟁여둬야 마음이 편해요ㅎㅅㅎ,22.01.09.
927,배송이 빨라서 좋았습니다!,22.01.09.
928,진짜 개운한 치약!! 전 거품 없는게 불편해서 일반치약 소량 함께 사용해요,22.01.09.
929,이런말 하면 믿을수 없겠지만 이치 사용할때 양치후 가글을해도 잔여물이 남은듯 입안이 까실까실하여 물을머금고 다시 칫솔질을 했는데 라끄시안은 양치때 흘러내리지도 않고 물로만 가글을 하여도 입안이 상쾌~~ 매우 만족합니다,22.01.08.
930,"거품은 많이 나는 편은 아니지만
양치하고 나면 입안이 깔끔해요",22.01.08.
931,효과가 좋은 느낌으로 계속 애용 중. 감사합니다.,22.01.08.
932,"믿고 쓰는 제품이에요
싼 가격에 구매해서 좋아요",22.01.08.
933,향도좋고 거품도안나고 냄새도 많이 없애주네요,22.01.08.
934,너무 촉촉하고 트러블없이 잘쓰고있어요^^,22.01.08.
935,거품이 아쉽지만 너무 상쾌하고 좋아요~,22.01.08.
936,올인원 첨써보는데 괜챦네요. 아들이랑 둘이 사용할려고 3개 구매했네요. ^^~,22.01.08.
937,항상 쓰는 치약 너무 좋아요,22.01.08.
938,양치하고 나면 입안이 깔끔해서 시린이 치약도 주문해봤어요! 시린이에도 좋길,22.01.08.
